# SPDX-License-Identifier: GPL-2.0-only
# Source inventory verified byte-identical against Linux v7.1.5; originally generated with Universal Ctags 6.2.1 from e8efe09d4f378992c890d181d65e2ed8d8cb1194.
# source	line	kind	linux_item	rust_item	status	verification
drivers/net/wireless/mediatek/mt76/mt76.h	174	enumerator	MT_CIPHER_CCMP_CCX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	175	enumerator	MT_CIPHER_CCMP_256	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	176	enumerator	MT_CIPHER_GCMP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	177	enumerator	MT_CIPHER_GCMP_256	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	180	enum	mt76_dfs_state	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	181	enumerator	MT_DFS_STATE_UNKNOWN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	182	enumerator	MT_DFS_STATE_DISABLED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	183	enumerator	MT_DFS_STATE_CAC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	184	enumerator	MT_DFS_STATE_ACTIVE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	187	macro	MT76_RNR_SCAN_MAX_BSSIDS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	188	struct	mt76_scan_rnr_param	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	189	member	bssid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	190	member	channel	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	191	member	random_mac	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	192	member	seq_num	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	193	member	bssid_num	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	194	member	sreq_flag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	197	struct	mt76_queue_buf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	198	member	addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	199	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	200	member	skip_unmap	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	203	struct	mt76_tx_info	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	204	member	buf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	205	member	skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	206	member	nbuf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	207	member	info	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	210	struct	mt76_queue_entry	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	211	union	__anon8f863737010a	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	212	member	buf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	213	member	skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	215	union	__anon8f863737020a	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	216	member	txwi	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	217	member	urb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	218	member	buf_sz	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	220	member	dma_addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	221	member	dma_len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	222	member	wcid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	223	member	skip_buf0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	224	member	skip_buf1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	225	member	done	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	228	struct	mt76_queue_regs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	229	member	desc_base	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	230	member	ring_size	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	231	member	cpu_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	232	member	dma_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	233	variable	__aligned	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	235	struct	mt76_queue	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	236	member	regs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	238	member	lock	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	239	member	cleanup_lock	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	240	member	entry	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	241	member	rro_desc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	242	member	desc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	244	member	first	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	245	member	head	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	246	member	tail	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	247	member	hw_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	248	member	ep	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	249	member	ndesc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	250	member	queued	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	251	member	buf_size	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	252	member	stopped	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	253	member	blocked	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	255	member	buf_offset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	256	member	flags	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	257	member	magic_cnt	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	259	member	emi_cpu_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	261	member	wed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	262	member	dev	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	263	member	wed_regs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	265	member	desc_dma	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	266	member	rx_head	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	267	member	page_pool	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	270	struct	mt76_mcu_ops	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	271	member	max_retry	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	272	member	headroom	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	273	member	tailroom	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	275	member	mcu_send_msg	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	277	member	mcu_skb_prepare_msg	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	279	member	mcu_skb_send_msg	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	281	member	mcu_parse_response	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	283	member	mcu_rr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	284	member	mcu_wr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	285	member	mcu_wr_rp	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	287	member	mcu_rd_rp	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	289	member	mcu_restart	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	292	struct	mt76_queue_ops	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	293	member	init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	296	member	alloc	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	300	member	tx_queue_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	304	member	tx_queue_skb_raw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	307	member	dequeue	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	310	member	rx_reset	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	312	member	tx_cleanup	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	315	member	rx_queue_init	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	318	member	rx_cleanup	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	320	member	kick	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	322	member	reset_q	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	326	enum	mt76_phy_type	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	327	enumerator	MT_PHY_TYPE_CCK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	328	enumerator	MT_PHY_TYPE_OFDM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	329	enumerator	MT_PHY_TYPE_HT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	330	enumerator	MT_PHY_TYPE_HT_GF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	331	enumerator	MT_PHY_TYPE_VHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	332	enumerator	MT_PHY_TYPE_HE_SU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	333	enumerator	MT_PHY_TYPE_HE_EXT_SU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	334	enumerator	MT_PHY_TYPE_HE_TB	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	335	enumerator	MT_PHY_TYPE_HE_MU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	336	enumerator	MT_PHY_TYPE_EHT_SU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	337	enumerator	MT_PHY_TYPE_EHT_TRIG	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	338	enumerator	MT_PHY_TYPE_EHT_MU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	339	enumerator	__MT_PHY_TYPE_MAX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	342	struct	mt76_sta_stats	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	343	member	tx_mode	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	344	member	tx_bw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	345	member	tx_nss	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	346	member	tx_mcs	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	347	member	tx_bytes	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	349	member	tx_packets	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	350	member	tx_retries	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	351	member	tx_failed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	353	member	rx_bytes	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	354	member	rx_packets	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	355	member	rx_errors	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	356	member	rx_drops	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	359	enum	mt76_wcid_flags	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	360	enumerator	MT_WCID_FLAG_CHECK_PS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	361	enumerator	MT_WCID_FLAG_PS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	362	enumerator	MT_WCID_FLAG_4ADDR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	363	enumerator	MT_WCID_FLAG_HDR_TRANS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	366	macro	MT76_N_WCIDS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	367	macro	MT76_BEACON_MON_MAX_MISS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	370	macro	MT_TX_HW_QUEUE_PHY	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	374	macro	MT_WCID_TX_INFO_RATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	375	macro	MT_WCID_TX_INFO_NSS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	376	macro	MT_WCID_TX_INFO_TXPWR_ADJ	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	377	macro	MT_WCID_TX_INFO_SET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	379	struct	mt76_wcid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	380	member	aggr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	382	member	non_aql_packets	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	383	member	flags	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	385	member	rssi	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	386	member	inactive_count	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	388	member	rate	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	389	member	ampdu_state	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	391	member	idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	392	member	hw_key_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	393	member	hw_key_idx2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	395	member	offchannel	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	396	member	sta	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	397	member	sta_disabled	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	398	member	amsdu	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	399	member	phy_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	400	member	link_id	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	401	member	link_valid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	403	member	rx_check_pn	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	404	member	rx_key_pn	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	405	member	cipher	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	407	member	tx_info	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	408	member	sw_iv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	410	member	tx_list	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	411	member	tx_pending	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	412	member	tx_offchannel	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	414	member	list	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	415	member	pktid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	417	member	stats	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	419	member	poll_list	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	421	member	def_wcid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	424	struct	mt76_txq	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	425	member	wcid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	427	member	agg_ssn	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	428	member	send_bar	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	429	member	aggr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	433	macro	RRO_IND_DATA0_IND_REASON_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	434	macro	RRO_IND_DATA0_START_SEQ_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	435	macro	RRO_IND_DATA0_SEQ_ID_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	437	macro	RRO_IND_DATA1_MAGIC_CNT_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	438	macro	RRO_IND_DATA1_IND_COUNT_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	439	struct	mt76_wed_rro_ind	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	440	member	data0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	441	member	data1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	444	struct	mt76_txwi_cache	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	445	member	list	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	446	member	dma_addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	448	union	__anon8f863737030a	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	449	member	skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	450	member	ptr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	453	member	qid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	454	member	phy_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	457	struct	mt76_rx_tid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	458	member	rcu_head	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	460	member	dev	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	462	member	lock	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	463	member	reorder_work	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	465	member	id	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	466	member	head	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	467	member	size	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	468	member	nframes	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	470	member	num	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	472	member	started	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	472	member	stopped	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	472	member	timer_pending	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	474	prototype	__counted_by	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	477	macro	MT_TX_CB_DMA_DONE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	478	macro	MT_TX_CB_TXS_DONE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	479	macro	MT_TX_CB_TXS_FAILED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	481	macro	MT_PACKET_ID_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	482	macro	MT_PACKET_ID_NO_ACK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	483	macro	MT_PACKET_ID_NO_SKB	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	484	macro	MT_PACKET_ID_WED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	485	macro	MT_PACKET_ID_FIRST	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	486	macro	MT_PACKET_ID_HAS_RATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	493	macro	MT_TX_STATUS_SKB_TIMEOUT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	495	struct	mt76_tx_cb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	496	member	jiffies	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	497	member	wcid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	498	member	pktid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	499	member	flags	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	502	enum	__anon8f8637370403	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	503	enumerator	MT76_STATE_INITIALIZED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	504	enumerator	MT76_STATE_REGISTERED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	505	enumerator	MT76_STATE_RUNNING	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	506	enumerator	MT76_STATE_MCU_RUNNING	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	507	enumerator	MT76_SCANNING	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	508	enumerator	MT76_HW_SCANNING	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	509	enumerator	MT76_HW_SCHED_SCANNING	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	510	enumerator	MT76_RESTART	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	511	enumerator	MT76_RESET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	512	enumerator	MT76_MCU_RESET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	513	enumerator	MT76_REMOVED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	514	enumerator	MT76_READING_STATS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	515	enumerator	MT76_STATE_POWER_OFF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	516	enumerator	MT76_STATE_SUSPEND	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	517	enumerator	MT76_STATE_ROC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	518	enumerator	MT76_STATE_PM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	519	enumerator	MT76_STATE_WED_RESET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	522	enum	mt76_sta_event	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	523	enumerator	MT76_STA_EVENT_ASSOC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	524	enumerator	MT76_STA_EVENT_AUTHORIZE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	525	enumerator	MT76_STA_EVENT_DISASSOC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	528	struct	mt76_hw_cap	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	529	member	has_2ghz	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	530	member	has_5ghz	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	531	member	has_6ghz	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	534	macro	MT_DRV_TXWI_NO_FREE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	535	macro	MT_DRV_TX_ALIGNED4_SKBS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	536	macro	MT_DRV_SW_RX_AIRTIME	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	537	macro	MT_DRV_RX_DMA_HDR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	538	macro	MT_DRV_HW_MGMT_TXQ	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	539	macro	MT_DRV_AMSDU_OFFLOAD	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	540	macro	MT_DRV_IGNORE_TXS_FAILED	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	542	struct	mt76_driver_ops	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	543	member	drv_flags	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	544	member	survey_flags	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	545	member	txwi_size	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	546	member	token_size	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	548	member	link_data_size	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	550	member	update_survey	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	551	member	set_channel	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	553	member	tx_prepare_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	558	member	tx_complete_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	561	member	tx_status_data	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	563	member	rx_check	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	565	member	rx_skb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	568	member	rx_poll_complete	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	570	member	rx_rro_ind_process	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	571	member	rx_rro_add_msdu_page	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	574	member	sta_ps	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	577	member	sta_add	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	580	member	sta_event	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	583	member	sta_remove	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	586	member	vif_link_add	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	590	member	vif_link_remove	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	596	struct	mt76_channel_state	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	597	member	cc_active	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	598	member	cc_busy	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	599	member	cc_rx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	600	member	cc_bss_rx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	601	member	cc_tx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	603	member	noise	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	606	struct	mt76_sband	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	607	member	sband	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	608	member	chan	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	612	macro	MT_VEND_TYPE_EEPROM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	613	macro	MT_VEND_TYPE_CFG	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	614	macro	MT_VEND_TYPE_MASK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	616	macro	MT_VEND_ADDR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	617	enum	mt_vendor_req	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	618	enumerator	MT_VEND_DEV_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76.h	619	enumerator	MT_VEND_WRITE	-	unmapped	-
